Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
52.61242311,9.872187614,0.381056994,-0.249451756,9.882687838
52.61478874,9.771689415,0.390628308,-0.249451756,9.782675027
52.61715452,9.752547264,0.400199592,-0.125024989,9.76155567
52.61951957,9.786046028,0.400199592,-0.153738856,9.795432212
52.62188525,9.800403595,0.376271367,-0.125024989,9.808420975
52.62425124,9.843474388,0.357128769,-0.244666114,9.852988912
52.62661801,9.881759644,0.37148571,-0.311665148,9.893650006
52.62898379,9.924830437,0.46719861,-0.244666114,9.93883269
52.63134884,9.929615974,0.452841699,-0.239880472,9.942830666
52.63371431,9.929615974,0.414556533,-0.259023041,9.941640883
52.63608025,9.953543663,0.37148571,-0.172881439,9.961973754
52.63844613,9.872187614,0.381056994,-0.168095797,9.880969028
52.64081176,9.78126049,0.337986201,-0.282951266,9.791187511
52.64317733,9.776474953,0.404985219,-0.440877587,9.794786806
52.64554311,9.829116821,0.376271367,-0.287736923,9.840523877
52.64790879,9.862616539,0.328414917,-0.220737889,9.870551483
52.6502741,9.896116257,0.333200544,-0.254237413,9.904987442
52.6526403,9.953543663,0.347557485,-0.029312078,9.959652949
52.65500592,9.915258408,0.385842651,0.052043892,9.922899395
52.65737165,9.905687332,0.424127817,-0.206380948,9.91691076
52.65973707,9.915258408,0.448056042,-0.402592421,9.933538351
52.66210275,9.920044899,0.37148571,-0.412163705,9.935550883
52.66446827,9.934401512,0.357128769,-0.268594354,9.944446555
52.66683405,9.93918705,0.318843603,-0.168095797,9.94572052
52.66919941,9.996614456,0.314057976,-0.105882399,10.00210698
52.67156493,9.900901794,0.404985219,-0.110668048,9.909799029
52.67393061,9.819545746,0.438484758,-0.34037903,9.835222693
52.67629587,9.786046028,0.385842651,-0.369092882,9.800602072
52.67866139,9.881759644,0.333200544,-0.364307255,9.894084901
52.68102655,9.924830437,0.309272319,-0.311665148,9.934537922
52.68339243,10.01575756,0.32362926,-0.158524498,10.02223854
52.68575827,10.04925728,0.337986201,0.01375873,10.05494882
52.68812379,10.01575756,0.357128769,-0.086739823,10.02249791
52.69048884,9.996614456,0.361914426,-0.244666114,10.00615531
52.69285478,9.915258408,0.285344094,-0.201595306,9.921411755
52.69522009,9.881759644,0.280558467,-0.225523531,9.888313687
52.69758598,9.929615974,0.318843603,-0.215952247,9.937080558
52.69995165,9.958329201,0.342771858,-0.11545369,9.964895512
52.70231811,9.953543663,0.318843603,-0.139381915,9.959624492
52.70468358,9.900901794,0.32362926,-0.196809664,9.908144442
52.70704775,9.853045464,0.299701035,-0.129810631,9.858457101
52.70941311,9.91047287,0.304486692,-0.182452723,9.916827802
52.71177874,9.867402077,0.352343142,-0.393021107,9.881509754
52.71414426,9.79083252,0.395413935,-0.407378048,9.807278444
52.71650967,9.80997467,0.304486692,-0.211166605,9.816970333
52.71887509,9.867402077,0.285344094,-0.048454657,9.871645904
52.72124077,9.891330719,0.251844585,-0.110668048,9.895155204
52.72360592,9.93918705,0.299701035,-0.215952247,9.946049231
52.72597098,10.00139999,0.347557485,-0.412163705,10.01592117
52.72833629,9.958329201,0.304486692,-0.34037903,9.96879584
52.73070144,9.977472305,0.27577281,-0.158524498,9.982541473
52.7330666,9.96790123,0.318843603,-0.125024989,9.973783004
52.73543207,9.963115692,0.328414917,-0.101096757,9.969039633
52.73779759,9.891330719,0.337986201,-0.081954174,9.897442829
52.74016249,9.929615974,0.395413935,-0.125024989,9.938272326
52.74252775,9.91047287,0.381056994,-0.311665148,9.922691777
52.74489295,9.924830437,0.32362926,-0.364307255,9.936785943
52.74725822,9.929615974,0.294915378,-0.177667081,9.935583228
52.74962311,9.93918705,0.270987153,-0.148953214,9.943996194
52.75198842,9.876974106,0.280558467,-0.302093863,9.885574907
52.75435384,9.83868885,0.247058943,-0.249451756,9.844951122
52.7567192,9.996614456,0.309272319,-0.187238365,10.00314991
52.75908467,10.00618649,0.333200544,-0.321236432,10.01688492
52.76145045,9.996614456,0.256630242,-0.23509483,10.00267111
52.76381618,9.987043381,0.299701035,-0.134596273,9.992445764
52.76618207,9.91047287,0.347557485,-0.168095797,9.917989963
52.76854785,9.848259926,0.328414917,-0.220737889,9.856206427
52.77091322,9.819545746,0.342771858,-0.211166605,9.827795406
52.7732791,9.843474388,0.342771858,-0.259023041,9.85284596
52.77564467,9.862616539,0.37148571,-0.268594354,9.873264382
52.77801019,9.848259926,0.337986201,-0.306879491,9.858835289
52.78037499,9.833903313,0.280558467,-0.378664196,9.845189383
52.78274045,9.862616539,0.285344094,-0.273379982,9.870530019
52.78510629,9.934401512,0.328414917,-0.148953214,9.940944463
52.78747134,9.991828918,0.333200544,-0.239880472,10.00026052
52.78983665,10.00618649,0.361914426,-0.383449823,10.02006905
52.79220181,9.982257843,0.361914426,-0.273379982,9.992556745
52.79456717,9.93918705,0.361914426,-0.249451756,9.948901821
52.79693264,9.891330719,0.357128769,-0.43609193,9.907378085
52.79929795,9.934401512,0.361914426,-0.393021107,9.948757764
52.80166327,9.991828918,0.347557485,-0.187238365,9.99962497
52.80402811,10.02532864,0.314057976,-0.134596273,10.03114963
52.806394,9.953543663,0.342771858,-0.259023041,9.962811698
52.80875973,9.829116821,0.404985219,-0.326022089,9.842857355
52.81112483,9.771689415,0.438484758,-0.330807716,9.787114828
52.81348957,9.819545746,0.41934216,-0.306879491,9.833285388
52.81585509,9.853045464,0.385842651,-0.369092882,9.867502674
52.8182203,9.96790123,0.285344094,-0.330807716,9.977470116
52.82058592,9.943972588,0.247058943,-0.177667081,9.948627771
52.82295124,9.91047287,0.309272319,-0.125024989,9.916085574
52.82531608,9.814760208,0.366700083,-0.263808697,9.825150478
52.82768144,9.833903313,0.361914426,-0.460020155,9.851307272
52.83004712,9.79083252,0.385842651,-0.397806764,9.80650428
52.83241249,9.929615974,0.333200544,-0.431306273,9.944562389
52.8347779,10.06839943,0.261415869,-0.402592421,10.07983561
52.83714311,10.01097202,0.213559419,-0.081954174,10.01358502
52.83950769,9.78126049,0.184845552,-0.029312078,9.783050846
52.84187342,9.561120987,0.22791636,-0.168095797,9.565314244
52.844239,9.5754776,0.347557485,-0.302093863,9.586544121
52.84660545,9.599406242,0.299701035,-0.464805812,9.615324506
52.84897129,9.786046028,0.27577281,-0.335593373,9.795681213
52.85133639,10.00618649,0.32362926,-0.306879491,10.01612095
52.8537015,10.18804073,0.294915378,-0.522233546,10.20567866
52.85606691,10.14975548,0.156131685,-0.373878539,10.15783926
52.85843243,9.924830437,0.098703936,-0.000598206,9.925321255
52.86079759,9.675976753,0.175274253,-0.053240303,9.677710562
52.86316353,9.508479118,0.280558467,-0.34037903,9.518705063
52.86552926,9.63290596,0.261415869,-0.460020155,9.647426291
52.86789473,9.628120422,0.347557485,-0.153738856,9.635618024
52.8702603,9.618548393,0.290129751,-0.182452723,9.624652589
52.87262618,9.728618622,0.270987153,-0.23509483,9.735231066
52.87499217,9.867402077,0.18005991,-0.153738856,9.870242193
52.87735842,9.929615974,0.18005991,-0.244666114,9.934261748
52.87972327,9.857831001,0.199202478,-0.43609193,9.869482755
52.88208827,9.972686768,0.27577281,-0.311665148,9.981365997
52.88445384,9.934401512,0.299701035,-0.019740786,9.938940779
52.88681936,9.78126049,0.342771858,-0.187238365,9.789055498
52.88918525,9.618548393,0.361914426,-0.57966131,9.642793292
52.89155113,9.728618622,0.309272319,-0.560518682,9.749659012
52.89391733,9.953543663,0.290129751,-0.393021107,9.965524187
52.89628316,10.16889763,0.290129751,-0.330807716,10.17841284
52.89864832,10.2837534,0.285344094,-0.249451756,10.29073522
52.90101353,10.12582684,0.280558467,-0.153738856,10.13087942
52.90337884,9.93918705,0.342771858,-0.072382882,9.945359272
52.90574431,9.752547264,0.414556533,-0.302093863,9.766027645
52.90811019,9.642477036,0.414556533,-0.507876635,9.664737926
52.91047598,9.699904442,0.385842651,-0.517447889,9.721356544
52.91284082,9.805189133,0.366700083,-0.455234498,9.822598502
52.91520634,9.943972588,0.218345061,-0.369092882,9.953215307
52.91757176,9.96790123,0.151346028,-0.369092882,9.975880417
52.91993712,10.02532864,0.223130718,-0.263808697,10.03128091
52.92230332,9.991828918,0.314057976,-0.058025949,9.996931757
52.9246691,9.896116257,0.352343142,-0.249451756,9.905528196
52.9270342,9.70468998,0.428913444,-0.460020155,9.725049763
52.92939962,9.723833084,0.390628308,-0.349950314,9.737966191
52.9317642,9.766903877,0.342771858,-0.239880472,9.775860399
52.93412962,9.79083252,0.261415869,-0.536590457,9.809009583
52.93649582,9.776474953,0.208773777,-0.550947428,9.794212171
52.93886139,9.853045464,0.218345061,-0.302093863,9.860093315
52.94122686,9.819545746,0.22791636,-0.393021107,9.830050362
52.94359243,9.800403595,0.175274253,-0.517447889,9.81561939
52.94595816,9.853045464,0.160917327,-0.455234498,9.864868866
52.94832368,9.800403595,0.242273286,-0.431306273,9.812880926
52.95068926,9.79083252,0.208773777,-0.67537421,9.816318976
52.95305514,9.805189133,0.223130718,-0.833300471,9.843064102
52.95542077,9.943972588,0.165702969,-0.507876635,9.958312456
52.95778717,9.943972588,0.132203445,-0.12023934,9.945578217
52.96015353,9.93918705,0.208773777,-0.058025949,9.941548809
52.96251947,9.924830437,0.247058943,-0.11545369,9.928576276
52.96488478,9.853045464,0.203988135,-0.153738856,9.856355904
52.96725056,9.695118904,0.127417803,-0.474377096,9.707553734
52.9696167,9.642477036,0.136989102,-0.795015335,9.6761655
52.97198233,9.728618622,0.117846519,-0.756730139,9.758716544
52.9743479,9.93918705,0.098703936,-0.704088092,9.964583369
52.97671358,10.12582684,0.103489578,-0.555733085,10.14159349
52.97907952,9.982257843,0.117846519,-0.268594354,9.986566095
52.98144509,9.728618622,0.132203445,0.028115666,9.729557468
52.98381056,9.63290596,0.232702002,0.028115666,9.635757259
52.98617618,9.709476471,0.395413935,-0.364307255,9.72435115
52.98854197,9.73340416,0.390628308,-0.680159807,9.764955933
52.99090723,9.795618057,0.237487644,-0.680159807,9.822074672
52.99327285,9.690333366,0.151346028,-0.302093863,9.696222309
52.99563827,9.594620705,0.208773777,-0.297308207,9.601495984
52.99800374,9.522835732,0.285344094,-0.656231582,9.549683843
53.00036936,9.518050194,0.299701035,-0.522233546,9.537076495
53.00273488,9.714262009,0.337986201,-0.187238365,9.721943183
53.00510082,9.728618622,0.314057976,-0.282951266,9.737798217
53.00746707,9.742975235,0.27577281,-0.507876635,9.760100192
53.00983337,9.747760773,0.318843603,-0.455234498,9.763592565
53.0121991,9.853045464,0.309272319,-0.498305321,9.870484409
53.01456452,9.723833084,0.247058943,-0.43609193,9.736741967
53.01693014,9.709476471,0.290129751,-0.259023041,9.717263069
53.01929582,9.848259926,0.400199592,-0.129810631,9.857242722
53.02166103,9.876974106,0.424127817,-0.192024022,9.887940894
53.02402624,9.900901794,0.333200544,-0.34037903,9.912352739
53.02639186,9.70468998,0.318843603,-0.364307255,9.716758133
53.02875785,9.618548393,0.342771858,-0.460020155,9.635641353
53.03112374,9.599406242,0.285344094,-0.699302435,9.629072923
53.03348962,9.666405678,0.223130718,-0.689731121,9.693550179
53.03585556,9.78126049,0.232702002,-0.527019203,9.79821189
53.03822108,9.805189133,0.280558467,-0.297308207,9.813706698
53.04058712,9.891330719,0.261415869,-0.153738856,9.895978844
53.04295264,9.93918705,0.256630242,-0.153738856,9.943688145
53.04531894,9.79083252,0.251844585,-0.397806764,9.802146568
53.04768405,9.709476471,0.280558467,-0.732801914,9.74113161
53.0500492,9.786046028,0.290129751,-0.550947428,9.805835773
53.05241509,9.857831001,0.213559419,-0.196809664,9.862107975
53.05478051,10.01097202,0.251844585,-0.12023934,10.01486116
53.05714624,10.10668468,0.232702002,-0.326022089,10.11461892
53.05951191,10.05882835,0.242273286,-0.407378048,10.06998913
53.06187754,9.924830437,0.223130718,-0.383449823,9.934741078
53.06424322,9.833903313,0.213559419,-0.766301453,9.866026551
53.066609,9.738189697,0.18005991,-0.780658364,9.771089378
53.06897467,9.714262009,0.18005991,-0.560518682,9.732085549
53.07133962,9.771689415,0.218345061,-0.488734037,9.786339946
53.0737054,9.934401512,0.237487644,-0.278165638,9.941132225
53.07607056,9.953543663,0.189631194,-0.034097724,9.955408284
53.07843582,9.905687332,0.208773777,-0.263808697,9.911398642
53.08080103,9.833903313,0.218345061,-0.661017239,9.858512703
53.0831666,9.79083252,0.18005991,-0.795015335,9.824707241
53.08553259,9.857831001,0.18005991,-0.72323066,9.885965618
53.08789842,9.876974106,0.208773777,-0.665802896,9.901590654
53.09026389,9.920044899,0.218345061,-0.498305321,9.934952116
53.09263009,9.848259926,0.199202478,-0.34037903,9.856153564
53.09499587,9.824331284,0.199202478,-0.440877587,9.836236061
53.0973603,9.814760208,0.194416836,-0.57966131,9.833784779
53.09972551,9.824331284,0.218345061,-0.421734989,9.835802974
53.1020915,9.771689415,0.232702002,-0.416949332,9.783348659
53.10445717,9.800403595,0.237487644,-0.527019203,9.817436541
53.10682254,9.867402077,0.261415869,-0.527019203,9.884923431
53.10918827,9.900901794,0.165702969,-0.43609193,9.911886298
53.111554,9.920044899,0.151346028,-0.254237413,9.924456312
53.11391978,9.848259926,0.213559419,-0.225523531,9.853156451
53.11628556,9.80997467,0.256630242,-0.359521598,9.819914353
53.11865181,9.83868885,0.256630242,-0.383449823,9.849502076
53.12101806,9.891330719,0.237487644,-0.378664196,9.901424662
53.1233842,9.876974106,0.237487644,-0.598803878,9.897958575
53.12575004,9.805189133,0.256630242,-0.637089014,9.829215402
53.12811545,9.747760773,0.270987153,-0.574875653,9.768457203
53.13048181,9.766903877,0.314057976,-0.555733085,9.787741467
53.13284775,9.848259926,0.22791636,-0.431306273,9.860334403
53.13521358,9.848259926,0.175274253,-0.316450804,9.85490161
53.13757967,9.78126049,0.237487644,-0.249451756,9.787322583
53.13994561,9.76211834,0.318843603,-0.431306273,9.776842068
53.14231061,9.814760208,0.285344094,-0.67537421,9.842106965
53.14467592,9.833903313,0.175274253,-0.632303357,9.855769019
53.14704077,9.719047546,0.113060869,-0.574875653,9.736690916
53.14940582,9.709476471,0.122632161,-0.570089996,9.726971501
53.15177098,9.76211834,0.194416836,-0.416949332,9.772952426
53.15413665,9.752547264,0.290129751,-0.335593373,9.762631629
53.15650207,9.714262009,0.247058943,-0.378664196,9.724778201
53.15886806,9.73340416,0.18005991,-0.440877587,9.745047519
53.161234,9.786046028,0.18005991,-0.268594354,9.791387101
53.16359926,9.900901794,0.270987153,-0.282951266,9.908650352
53.16596457,9.943972588,0.261415869,-0.426520646,9.956548043
53.16833056,9.943972588,0.146560386,-0.479162723,9.956589159
53.17069592,9.934401512,0.127417803,-0.302093863,9.93981033
53.17306202,9.943972588,0.170488611,-0.244666114,9.948443029
53.17542754,9.857831001,0.270987153,-0.431306273,9.870982281
53.17779243,9.800403595,0.333200544,-0.565304339,9.822347083
53.18015853,9.70468998,0.294915378,-0.488734037,9.72146304
53.18252389,9.685547829,0.22791636,-0.536590457,9.703077446
53.18488967,9.776474953,0.160917327,-0.661017239,9.800117381
53.18725483,9.896116257,0.160917327,-0.694516778,9.921762188
53.18962045,9.857831001,0.141774744,-0.503090978,9.87167831
53.19198572,9.900901794,0.18005991,-0.326022089,9.907904335
53.19435118,9.848259926,0.242273286,-0.306879491,9.856018209
53.19671681,9.80997467,0.247058943,-0.349950314,9.819323112
53.19908223,9.805189133,0.22791636,-0.402592421,9.816097007
53.20144795,9.829116821,0.299701035,-0.479162723,9.845351955
53.20381384,9.829116821,0.261415869,-0.431306273,9.842047594
53.20617915,9.881759644,0.213559419,-0.239880472,9.886977492
53.2085441,9.93918705,0.184845552,-0.316450804,9.945941293
53.21090957,9.853045464,0.208773777,-0.445663214,9.865328535
53.21327592,9.742975235,0.22791636,-0.431306273,9.755180029
53.2156416,9.661619186,0.22791636,-0.302093863,9.669027452
53.21800655,9.652048111,0.285344094,-0.259023041,9.65973845
53.22037212,9.589835167,0.294915378,-0.651445985,9.616459613
53.22273775,9.628120422,0.199202478,-0.799800992,9.66333618
53.22510374,9.905687332,0.189631194,-0.651445985,9.928896383
53.22747004,10.03968525,0.160917327,-0.493519664,10.05309584
53.22983556,10.14496994,0.203988135,-0.383449823,10.15426314
53.2322004,10.11625576,0.223130718,-0.431306273,10.12790418
53.23456618,9.896116257,0.203988135,-0.493519664,9.910514103
53.23693202,9.695118904,0.261415869,-0.57966131,9.71594957
53.23929743,9.503693581,0.22791636,-0.632303357,9.52743119
53.24166254,9.570692062,0.199202478,-0.364307255,9.579694565
53.24402775,9.656833649,0.237487644,-0.330807716,9.665416196
53.24639322,9.76211834,0.232702002,-0.416949332,9.773789001
53.24875973,9.900901794,0.189631194,-0.393021107,9.910513706
53.25112561,9.915258408,0.18005991,-0.263808697,9.920401498
53.25349098,9.862616539,0.22791636,-0.244666114,9.868283152
53.25585707,9.723833084,0.213559419,-0.450448871,9.736603189
53.2582229,9.695118904,0.232702002,-0.479162723,9.709741382
53.26058822,9.637691498,0.266201526,-0.302093863,9.646098764
53.26295295,9.719047546,0.170488611,-0.383449823,9.728102864
53.26531837,9.833903313,0.084346995,-0.378664196,9.841552487
53.26768348,9.958329201,0.127417803,-0.345164657,9.965123903
53.27004874,10.00139999,0.146560386,-0.460020155,10.01304651
53.272414,9.881759644,0.184845552,-0.421734989,9.892482092
53.27477915,9.819545746,0.223130718,-0.684945464,9.845933996
53.27714478,9.742975235,0.232702002,-0.780658364,9.77697009
53.27951019,9.76211834,0.199202478,-0.493519664,9.776614842
53.28187608,9.771689415,0.194416836,-0.34037903,9.779548549
53.28424202,9.70468998,0.160917327,-0.393021107,9.713977948
53.28660754,9.699904442,0.189631194,-0.455234498,9.712432477
53.28897316,9.714262009,0.165702969,-0.369092882,9.722683447
53.29133848,9.805189133,0.113060869,-0.517447889,9.819484152
53.29370389,9.814760208,0.113060869,-0.632303357,9.835756617
53.2960692,9.78126049,0.079561353,-0.412163705,9.790263822
53.29843493,9.78126049,0.136989102,-0.16331014,9.78358283
53.30080118,9.76211834,0.146560386,-0.282951266,9.76731774
53.30316639,9.699904442,0.136989102,-0.397806764,9.709024792
53.30553254,9.73340416,0.146560386,-0.249451756,9.737703151
53.30789879,9.76211834,0.122632161,-0.306879491,9.767710486
53.31026478,9.752547264,0.055633128,-0.302093863,9.757383557
53.3126303,9.73340416,0.156131685,-0.38823548,9.742395004
53.31499608,9.709476471,0.184845552,-0.479162723,9.723049837
53.31736165,9.637691498,0.184845552,-0.402592421,9.64786743
53.31972697,9.666405678,0.156131685,-0.278165638,9.671667486
53.3220929,9.723833084,0.146560386,-0.421734989,9.734077778
53.32445884,9.719047546,0.146560386,-0.469591439,9.73148916
53.32682504,9.78126049,0.113060869,-0.460020155,9.792724753
53.32919056,9.79083252,0.113060869,-0.393021107,9.799369866
53.33155629,9.78126049,0.055633128,-0.421734989,9.790506229
53.33392259,9.91047287,0.017347964,-0.35473597,9.91683473
53.33628858,9.896116257,0.079561353,-0.407378048,9.904817204
53.33865436,9.843474388,0.132203445,-0.603589535,9.862848783
53.34102061,9.76211834,0.18005991,-0.522233546,9.777735112
53.34338613,9.78126049,0.237487644,-0.335593373,9.789896837
53.34575217,9.73340416,0.237487644,-0.292522579,9.740694348
53.34811702,9.675976753,0.184845552,-0.38823548,9.685526356
53.35048295,9.766903877,0.136989102,-0.326022089,9.773303831
53.35284863,9.714262009,0.151346028,-0.287736923,9.719700846
53.35521504,9.819545746,0.117846519,-0.364307255,9.827008
53.35758092,9.786046028,0.132203445,-0.364307255,9.793717088
53.35994556,9.757332802,0.175274253,-0.440877587,9.768860605
53.36231144,9.738189697,0.18005991,-0.541376114,9.754888428
53.36467676,9.671191216,0.160917327,-0.383449823,9.680127462
53.36704223,9.738189697,0.132203445,-0.455234498,9.749720754
53.36940749,9.76211834,0.122632161,-0.426520646,9.772201031
53.37177301,9.795618057,0.170488611,-0.421734989,9.80617458
53.37413905,9.70468998,0.22791636,-0.349950314,9.713671741
53.3765041,9.709476471,0.299701035,-0.16331014,9.715473445
53.37886905,9.680762291,0.357128769,-0.230309173,9.690084716
53.38123363,9.719047546,0.333200544,-0.369092882,9.731759212
53.3835991,9.819545746,0.294915378,-0.464805812,9.834963049
53.38596473,9.824331284,0.256630242,-0.412163705,9.836321628
53.3883304,9.881759644,0.175274253,-0.335593373,9.889009942
53.39069624,9.905687332,0.079561353,-0.402592421,9.914184394
53.39306186,9.80997467,0.055633128,-0.378664196,9.817437784
53.39542728,9.723833084,0.089132644,-0.297308207,9.728785466
53.39779238,9.613762856,0.184845552,-0.373878539,9.622805687
53.40015717,9.599406242,0.256630242,-0.460020155,9.613848232
53.40252144,9.642477036,0.242273286,-0.637089014,9.666537236
53.40488691,9.757332802,0.189631194,-0.694516778,9.783856957
53.40725228,9.876974106,0.213559419,-0.455234498,9.889765597
53.40961816,9.934401512,0.237487644,-0.254237413,9.940491459
53.41198389,9.872187614,0.208773777,-0.359521598,9.880937737
53.41434962,9.757332802,0.27577281,-0.613160789,9.780468302
53.41671504,9.695118904,0.213559419,-0.440877587,9.70748738
53.41907993,9.652048111,0.160917327,-0.110668048,9.654023749
53.42144592,9.661619186,0.103489578,-0.096311115,9.662653426
53.42381155,9.685547829,0.141774744,-0.187238365,9.688394863
53.42617717,9.738189697,0.074775711,-0.278165638,9.742448671
53.42854217,9.872187614,0.031704899,-0.383449823,9.879682549
53.43090697,9.91047287,0.031704899,-0.273379982,9.914293435
53.43327238,9.915258408,0.069990061,-0.330807716,9.921022208
53.4356378,9.805189133,0.103489578,-0.416949332,9.814595802
53.43800368,9.757332802,0.127417803,-0.48394838,9.770157866
53.44036884,9.723833084,0.132203445,-0.335593373,9.730520567
53.44273483,9.714262009,0.089132644,-0.23509483,9.717515144
53.44510082,9.76211834,0.069990061,-0.34037903,9.768301335
53.44746697,9.843474388,0.050847482,-0.517447889,9.857196651
53.4498328,9.934401512,0.04127619,-0.35473597,9.940818615
53.45219785,9.924830437,0.012562319,-0.263808697,9.928343872
53.45456254,9.757332802,0.103489578,-0.273379982,9.761710409
53.45692769,9.656833649,0.156131685,-0.316450804,9.663278653
53.45929332,9.671191216,0.18005991,-0.364307255,9.679725248
53.46165837,9.771689415,0.127417803,-0.402592421,9.78080927
53.46402389,9.872187614,0.046061836,-0.278165638,9.876213146
53.46638973,9.843474388,0.007776673,-0.273379982,9.847272979
53.46875514,9.78126049,0.04127619,-0.259023041,9.784776617
53.47112035,9.78126049,0.089132644,-0.345164657,9.787754597
53.47348561,9.623334885,0.194416836,-0.469591439,9.636746771
53.47585056,9.5754776,0.213559419,-0.464805812,9.589130479
53.47821525,9.60419178,0.199202478,-0.268594354,9.61001167
53.48058051,9.786046028,0.170488611,-0.282951266,9.791620124
53.48294551,9.876974106,0.151346028,-0.416949332,9.886929243
53.4853103,9.891330719,0.160917327,-0.326022089,9.898010314
53.48767572,9.886545181,0.189631194,-0.201595306,9.890418408
53.49004118,9.93918705,0.18005991,-0.297308207,9.94526284
53.4924067,9.900901794,0.127417803,-0.335593373,9.907407055
53.4947715,9.824331284,0.160917327,-0.287736923,9.829861245
53.49713608,9.776474953,0.194416836,-0.330807716,9.78400195
53.49950118,9.723833084,0.18005991,-0.215952247,9.727897347
53.50186618,9.800403595,0.184845552,-0.278165638,9.80609273
53.5042315,9.742975235,0.156131685,-0.517447889,9.757955516
53.50659733,9.766903877,0.160917327,-0.646660328,9.78961058
53.50896238,9.795618057,0.213559419,-0.67537421,9.821194992
53.51132801,9.867402077,0.213559419,-0.397806764,9.87772654
53.51369264,9.915258408,0.170488611,-0.196809664,9.918676812
53.51605759,9.843474388,0.156131685,-0.273379982,9.84850759
53.51842337,9.79083252,0.122632161,-0.455234498,9.802177234
53.520789,9.800403595,0.141774744,-0.282951266,9.805512333
53.52315431,9.876974106,0.127417803,-0.268594354,9.881447045
53.52552009,9.862616539,0.079561353,-0.397806764,9.870956652
53.52788535,9.881759644,0.002991028,-0.273379982,9.885540917
53.53025066,9.814760208,0.036490545,-0.125024989,9.815624318
53.53261613,9.80997467,0.113060869,-0.273379982,9.814434391
53.53498181,9.80997467,0.213559419,-0.450448871,9.822632786
53.53734785,9.805189133,0.242273286,-0.536590457,9.822848853
53.53971332,9.853045464,0.237487644,-0.541376114,9.87076458
53.54207889,9.900901794,0.203988135,-0.57966131,9.919953364
53.54444509,9.934401512,0.074775711,-0.412163705,9.943229039
53.54681124,9.900901794,0.074775711,-0.23509483,9.903974825
53.54917717,9.853045464,0.055633128,-0.349950314,9.859415052
53.55154264,9.824331284,0.122632161,-0.302093863,9.829739799
53.55390822,9.881759644,0.156131685,-0.230309173,9.885676157
53.55627353,9.867402077,0.18005991,-0.34037903,9.87491282
53.55863905,9.891330719,0.189631194,-0.345164657,9.899167744
53.56100467,9.853045464,0.189631194,-0.292522579,9.859210636
53.56337092,9.886545181,0.237487644,-0.263808697,9.892915194
53.56573598,9.805189133,0.203988135,-0.273379982,9.811120308
53.56810113,9.70468998,0.113060869,-0.431306273,9.714927455
53.5704665,9.76211834,0.156131685,-0.53180486,9.777839638
53.57283139,9.747760773,0.103489578,-0.373878539,9.755477197
53.57519697,9.771689415,0.122632161,-0.321236432,9.777737239
53.57756233,9.857831001,0.165702969,-0.440877587,9.869076075
53.57992785,9.80997467,0.22791636,-0.402592421,9.82087723
53.58229322,9.843474388,0.22791636,-0.34037903,9.851994305
53.58465926,9.853045464,0.170488611,-0.38823548,9.862164978
53.58702473,9.924830437,0.108275227,-0.349950314,9.93158839
53.58939004,9.915258408,0.108275227,-0.211166605,9.918097809
53.59175624,9.924830437,0.093918286,-0.316450804,9.930318271
53.59412165,9.853045464,0.146560386,-0.455234498,9.864645118
53.59648743,9.79083252,0.165702969,-0.345164657,9.798316056
53.5988529,9.771689415,0.170488611,-0.249451756,9.776359576
53.60121837,9.776474953,0.160917327,-0.393021107,9.785694788
53.6035842,9.80997467,0.208773777,-0.527019203,9.826339032
53.60594947,9.896116257,0.223130718,-0.359521598,9.905158255
53.60831436,9.91047287,0.170488611,-0.254237413,9.915199218
53.61067983,9.862616539,0.089132644,-0.230309173,9.865707878
53.61304551,9.881759644,0.089132644,-0.349950314,9.888355956
53.61541118,9.876974106,0.089132644,-0.460020155,9.888082759
53.61777691,9.795618057,0.108275227,-0.426520646,9.80549726
53.62014233,9.862616539,0.127417803,-0.426520646,9.872657198
53.62250785,9.766903877,0.132203445,-0.321236432,9.77307945
53.62487348,9.829116821,0.170488611,-0.192024022,9.832470548
53.62723915,9.891330719,0.132203445,-0.302093863,9.896825847
53.62960478,9.843474388,0.151346028,-0.326022089,9.850034723
53.63196999,9.905687332,0.160917327,-0.105882399,9.907560093
53.63433514,9.862616539,0.151346028,-0.062811591,9.863977692
53.63670077,9.829116821,0.098703936,-0.48394838,9.84151848
53.63906634,9.800403595,0.074775711,-0.72323066,9.827337616
53.64143113,9.886545181,0.069990061,-0.426520646,9.895988788
53.64379691,9.93918705,0.127417803,-0.297308207,9.944449038
53.64616207,9.948758125,0.084346995,-0.215952247,9.95145909
53.64852775,9.972686768,0.127417803,-0.282951266,9.977513622
53.65089389,9.958329201,0.136989102,-0.335593373,9.964923953
53.65325993,9.93918705,0.113060869,-0.507876635,9.952796624
53.65562556,9.915258408,0.113060869,-0.527019203,9.929898352
53.65799108,9.771689415,0.165702969,-0.48394838,9.785069112
53.6603565,9.699904442,0.141774744,-0.349950314,9.707250459
53.6627217,9.78126049,0.113060869,-0.273379982,9.785733297
53.66508764,9.905687332,0.103489578,-0.273379982,9.909999406
53.66745379,9.905687332,0.151346028,-0.349950314,9.913022363
53.66981983,9.848259926,0.199202478,-0.402592421,9.858498154
53.67218572,9.848259926,0.203988135,-0.407378048,9.858792604
53.6745515,9.848259926,0.160917327,-0.469591439,9.860762347
